"","HG00096","HG00103","HG00106","HG00111","HG00116","HG00126","HG00132","HG00149","HG00150","HG00176"
"67",0.00214547522957986,0.000749068010482591,0.0026130361547095,0.00235058833116909,0.00686415108972231,0.00410840875262478,0.0012436655884457,0.0123126657467735,0.00383902906010748,0.0178741571877727
"68",0.945103797294947,0.917062975387853,0.942020365158504,0.947564384686329,0.966069914977671,0.95110465195484,0.941476158057712,0.96129065713449,0.949841146322407,0.965681835653959
"69",0.000924519335975353,0.000953402163046191,0.000869179337573943,0.00092572216691822,0.000897948658996637,0.000854072780666226,0.00100164244349265,0.000757645102233881,0.000856373131813825,0.000739264718220178
"70",0.000499014339784295,0.000561679420683971,0.000549586527515875,0.000489768610156202,0.000433142744420774,0.000527035002878422,0.00046302580440687,0.000560463337499465,0.000530288999663633,0.000552771195210316
"71",0.00396957609752037,0.0223041383799453,0.00640567364636839,0.003223651015299,0.000536553209030166,0.00322321021879675,0.0038811969989537,0.00183042542463016,0.00357023649617371,0.0011897996012267
"72",0.000648959572821967,0.00058879210019408,0.000944942312037232,0.00063806383902039,0.000700418729148789,0.00101267582172681,0.000409425276863992,0.0019607816880672,0.00100183048390682,0.00221316930887549
"73",0.82073614674136,0.753596966309596,0.771546869575989,0.82967884884505,0.880999974075973,0.796063910224935,0.851700831074828,0.766945274792283,0.792583262643163,0.776311225903602
"74",0.0100147663864264,0.0215091707081457,0.0106837012331171,0.00923019334912115,0.00418404221123511,0.00779389460697191,0.0117368224378769,0.00481437469277027,0.00816997911748775,0.00383744102814235
"75",0.0239811687979799,0.008292641164803,0.0190767452213585,0.0270760332467693,0.0777495111068537,0.0290597966451719,0.0226455587055445,0.0448111415246294,0.0273026380490194,0.0585440457884831
"76",0.00486886782823959,0.0124866745284317,0.0065214949179831,0.00433807077737711,0.00163606164483676,0.00450002950530206,0.00463629218879462,0.00347883333442659,0.00475530948787732,0.00277427394600124
"77",0.00193057328392065,0.00153400392467554,0.00173230386417399,0.00199079420563914,0.00252401661681483,0.00189069251495947,0.00203884476634641,0.00189903381836732,0.001866354883738,0.0019883997050224
"78",0.000591390301331485,0.000241100744183692,0.000546841814104142,0.000650593855991224,0.00163256496142997,0.000789842768028526,0.000492875094589772,0.0013767766954058,0.000747675098295769,0.00178979615990575
"79",0.478071312496219,0.447799237369034,0.433381423404618,0.484311855781849,0.516270565317294,0.442477576719759,0.52051268003495,0.396287179482678,0.441164967028107,0.395018939152252
"80",0.00150869851522939,0.0055425215446696,0.00227960409758574,0.00128579875446705,0.000335520556275125,0.00136726093377993,0.00139495000606805,0.000973186771215665,0.00147519078778415,0.000714121391665942
"81",0.414115318800865,0.401880000572379,0.430746858317384,0.414172261042162,0.426533478251677,0.437210278799707,0.39161304811275,0.473133261299352,0.436224002993462,0.481205171686479
