"","intron_motif","startID","endID","maxCount","quantileValueN","passedExpression","passed","maxDJaccard","passedVariability","b_jaccard","rho_jaccard","hgnc_symbol","annotatedJunction"
"968","GT-AG",649,1324,135,145.8,TRUE,TRUE,0.0961416673006669,TRUE,2.4049939765871,0.00689918204561018,"MCM3AP","both"
"969","GT-AG",649,1325,1,301.85,FALSE,FALSE,0.00391708701134931,FALSE,-7.21953290126721,8.18628149568361e-05,"MCM3AP","end"
"970","GT-AG",650,1325,157,166.55,TRUE,TRUE,0.0773983738353119,TRUE,2.51637697906049,0.00394025630015539,"MCM3AP","both"
"971","GT-AG",651,1325,1,160.3,FALSE,FALSE,0.00927835051546392,FALSE,-6.80014327252961,0.000799347281530367,"MCM3AP","end"
"972","GT-AG",652,1327,94,99.25,TRUE,TRUE,0.0728448346420237,TRUE,1.83387770997523,0.000132174780524274,"MCM3AP","both"
"973","GT-AG",653,1328,19,18.65,FALSE,FALSE,0.109285714285714,TRUE,3.99257476365394,0.000786683638245564,"MCM3AP","both"
"974","GT-AG",653,1329,1,79.05,FALSE,FALSE,0.0140625,FALSE,-5.9802686393032,0.00081814442937949,"MCM3AP;AP001469.3","end"
"975","GT-AG",654,1328,1,18.1,FALSE,FALSE,0.114285714285714,TRUE,-4.23236429093377,0.00391999333461455,"MCM3AP","end"
"976","GT-AG",655,1329,69,77.25,TRUE,TRUE,0.136828661457506,TRUE,1.46398886931437,0.000215838936213901,"MCM3AP;AP001469.3","both"
"977","GT-AG",656,1329,1,64.05,FALSE,FALSE,0.0155172413793103,FALSE,-5.72806127722358,0.000534904922140464,"MCM3AP;AP001469.3","end"
"978","GT-AG",657,1330,94,89.45,TRUE,TRUE,0.0539534658012549,TRUE,2.71561244225615,0.000113620638337974,"MCM3AP","both"
"979","GC-AG",657,1331,2,85.45,FALSE,FALSE,0.0304545454545455,FALSE,-5.77210260161048,0.00546912919675032,"MCM3AP","start"
"980","GT-AG",658,1332,77,63.05,TRUE,TRUE,0.0549790252299101,TRUE,3.97442740860666,0.0087092794541167,"MCM3AP","both"
"981","GT-AG",659,1333,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999999997727,"S100B","both"
"982","GT-AG",660,1334,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999943136996,"S100B","both"
